ticker,entry_date,exit_date,entry_price,exit_price,return_pct,holding_days,strategy,star_rating,ccs_score,sector,exit_reason,shares,dollar_pnl,defer_count,last_defer_date,post_exit_return_5d,post_exit_return_10d,post_exit_return_20d,feat_RSI,feat_adx,feat_macd_hist,feat_bollinger_pband,feat_atr_pct,feat_vol_z20,feat_obv_z20,feat_cmf_20,feat_pos_52w,feat_ret_5d,feat_ret_20d,feat_ema_gap_20_50,feat_ema_gap_50_200,feat_volatility_contraction,feat_buy_support_count,feat_alpha_score,feat_factor_momentum,feat_factor_trend,feat_factor_volume,feat_factor_volatility,feat_factor_mean_reversion,feat_bottom_reversal_fit,feat_momentum_fit,feat_reversal_score,feat_low_prob,feat_sector,feat_in_strong_sector,feat_sector_relative_strength,feat_regime,feat_spy_close_to_ema200,feat_ccs_strategy_fit,feat_ccs_timing,feat_ccs_alpha,feat_ccs_risk,feat_ccs_confluence,feat_ccs_penalty
ABBV,2022-05-24,2022-06-14,127.10992993782894,120.54825796956014,-0.0516,21,📉 바닥반등,★★★★★ (6.2),0.5418,Healthcare,트레일링(-8.3%),21.319173615669964,-139.89,0,,0.0582,0.1054,0.089,37.73295543726425,26.776539285502746,-0.17111760425367373,0.11713326650724828,0.029417507562138984,-0.16432082022939823,-1.9108334587722586,0.16892872125563085,0.6379863862796511,-0.047855216544539836,-0.05291114391437268,-0.00020994277158603626,0.12335377346569704,1.715731286069752,2,-0.23446112212433182,-0.02188525080648035,0.38591252217782135,-0.02717080718917974,-0.9832075583269595,0.755593598679136,6.25,4.5,6.0,,Healthcare,,-0.03363738960529493,bear,0.08596102932374965,0.625,0.8,0.544,0.375,0.27,0.0
F,2022-06-15,2022-06-17,9.327833771423476,8.579775074050819,-0.0802,2,📉 바닥반등,★★★★★ (6.5),0.4988,Consumer Cyclical,손절(-7.9%),274.14932776317306,-205.08,0,,0.0712,-0.0036,0.1201,38.074761956857806,27.516305121291904,-0.04445964426721172,0.10606682853118043,0.04900723696921476,1.8348512983078789,-0.650148970981288,-0.008267591642132805,0.029803886897286833,-0.11208152865222698,-0.06513412089175608,-0.06591000536203735,-0.10264160131236572,1.254726448638543,3,-0.4309255153505739,-0.7201945353558059,-0.35004455008194335,-0.00859065800585379,-0.6905928045322962,0.7529597881446013,6.5,2.5,6.0,,Consumer Cyclical,,0.011525883047111232,bear,-0.22376435621835467,0.65,0.95,0.51,0.15,0.17,0.0
MPC,2022-06-17,2022-06-24,84.4627717608033,79.0860259889781,-0.0637,7,📈 모멘텀,★★★★★ (9.5),0.5735,Energy,손절(-7.8%),29.06226509316924,-156.26,0,,-0.0165,-0.0264,0.0338,36.76537581392121,33.70289583809112,-1.676429371280245,0.043829556428344595,0.044164851308428774,2.595628102292847,-1.607781694719613,-0.12281900645931275,0.6634114144232319,-0.17403016130783389,-0.043966380712138986,0.06178173887013277,0.21931199693745043,1.530589301181499,3,-0.05957800212715114,0.2656199620777338,0.34981464106136895,-0.32779396352459467,-0.9434591863907025,0.7981240778535249,6.75,9.5,6.0,,Energy,,0.029161772358517288,bear,0.17146717851117305,0.95,0.65,0.53,0.375,0.37,0.0
DAL,2022-06-27,2022-07-01,30.396467899221598,28.35904388376901,-0.067,4,📉 바닥반등,★★★★★ (6.0),0.4631,Industrials,손절(-7.5%),75.61467536548258,-154.06,0,,0.0021,0.0653,0.1026,36.80877277855192,33.987982822320134,-0.45571737459353834,0.26946275207871695,0.05615989059220141,0.15298185320610305,-1.2496369800697518,-0.07248463206248286,0.10366610559462763,0.05476674425586192,-0.191709757475921,-0.07658823780671772,-0.06614536480977234,1.5320698504086914,2,-0.5368885992918662,-0.7836494611526013,-0.3120698816713279,-0.3661417457064719,-0.9439989680565379,0.6790836394179697,6.0,1.0,6.0,,Industrials,,-0.15645476766354877,bear,-0.20803461702255444,0.6,0.7,0.436,0.3,0.17,0.0
MSFT,2022-06-21,2022-07-19,242.6592962620597,249.7569780806795,0.0292,28,📉 바닥반등,★★★★★ (6.0),0.5356,Technology,"장기보유(27일,+1.6%)",10.11574459016557,71.8,0,,-0.0221,0.0669,0.1364,39.336714001859,26.744908043068346,-1.6679239148020786,0.1818595018750368,0.0340676321024744,1.5976604157005445,-0.09135255759820511,0.07519004584788747,0.05425483163929547,-0.021107587588489185,-0.02168764742308049,-0.03868278006184381,-0.05960043881035704,1.5977761018424648,4,-0.5063999787846339,-0.4720594026037007,-0.56316730232699,0.2656643667059904,-0.9635000859601166,0.6898069405215892,6.0,2.0,6.0,,Technology,,0.04322705293992016,bear,-0.1355591287931806,0.6,0.85,0.486,0.4,0.17,0.0
MRK,2022-07-01,2022-07-21,81.5085867428319,79.58916577679057,-0.0235,20,📈 모멘텀,★★★★★ (11.0),0.6244,Healthcare,트레일링(-5.6%),26.308392558839817,-50.5,0,,0.0089,-0.0261,0.0252,55.4919231050011,27.441212678733628,0.48631671462212345,0.6970868148058835,0.022791590214916266,0.9133981907729887,0.884914848434458,-0.024161531832042425,0.8682979842779481,-0.009021770945314311,0.00851600783347184,0.019060558774415072,0.07856414243326279,1.113684707318484,4,0.27216088184691845,0.3392959437755346,0.5395437866154902,0.1842259787353227,-0.361794407143323,-0.45218060453309056,4.25,11.0,6.0,,Healthcare,,0.09042781832076036,bear,0.11535231097887268,1.0,0.6,0.539,0.55,0.37,0.0
WMT,2022-07-27,2022-08-17,38.5679726274376,44.27283303786744,0.1479,21,📉 바닥반등,★★★★★ (6.0),0.535,Consumer Defensive,"시간익절(20일,+15.5%)",59.8986737155477,341.71,0,,-0.026,-0.0434,-0.0368,38.053706358477314,26.686962342616745,0.08634151303776622,0.18432570899592812,0.02497784446187857,4.298062274041683,-0.7611894417220676,0.2086333734714916,0.0899981194029938,-0.058505700294830376,-0.017241340998126797,-0.013421674038432323,-0.055128765838556464,1.3854901267358217,3,0.5198623282312331,-0.43489055515432334,-0.26537343120470125,0.3869426945216668,-0.8578026978604051,0.7163220903056005,6.0,4.0,6.0,,Consumer Defensive,,-0.018055442834230453,bear,-0.10660475219343088,0.6,0.95,0.53,0.3,0.17,0.0
IBM,2022-07-28,2022-08-29,111.98017111700901,114.48313429600942,0.0224,32,📉 바닥반등,★★★★★ (6.0),0.4771,Technology,트레일링(-6.2%),20.630173942734412,51.64,0,,-0.0252,-0.0211,-0.0635,36.55012337407038,28.284300070476302,-1.0059763233654164,0.18715440544680448,0.02349439429002354,-0.3933028056325382,-1.2596495837419994,0.11250005607353204,0.5385621426455547,-0.00046433347808383374,-0.089806641108088,-0.00938238416424628,0.032367091697476334,1.1306560654046398,2,0.6009173465473245,-0.41043592919762384,0.030560098029901478,-0.033459153888886484,-0.40992428993215546,0.7436162086338083,6.0,3.0,6.0,,Technology,,-0.17104297656736003,bear,-0.013359374796294893,0.6,0.7,0.576,0.3,0.17,0.0
MRNA,2022-09-02,2022-09-07,140.36000061035156,129.67999267578125,-0.0761,5,📉 바닥반등,★★★★★ (6.5),0.5375,Healthcare,손절(-7.3%),17.86011304086757,-190.75,0,,0.075,-0.0302,-0.0313,38.63890008763656,21.443347949990173,-2.4558876832913166,0.2654889551605726,0.05803265070890246,2.024147140251667,-0.8716023990038346,-0.259508984663321,0.06440567505860992,-0.021823344152876234,-0.2844268092014792,-0.0320420962549279,-0.1321998336036164,0.7745255129543437,3,0.6459083084629761,-0.47440146630814267,-0.7244755932738001,-0.3457169366276176,0.6360915787958781,0.6459083084629761,6.5,3.0,6.0,,Healthcare,,-0.2503410877888337,bear,-0.21860844760806394,0.65,0.7,0.623,0.45,0.17,0.0
SNPS,2022-09-09,2022-09-16,335.95001220703125,310.7900085449219,-0.0749,7,📉 바닥반등,★★★★★ (8.2),0.5799,Technology,트레일링(-7.1%),7.178069103139789,-180.6,0,,-0.0242,-0.017,-0.1068,37.1231949731845,29.817976461205028,-4.788235135254033,0.202203045787,0.027756980770769827,-0.7903545297777735,-1.0165316972931941,-0.15734985441063612,0.5626447212628747,-0.035431419100942385,-0.1116552198332178,0.012000589823321134,0.06807033771435257,0.8202199570801404,2,0.7238248139407268,-0.24968901995662285,0.2068806652689395,-0.5253133371808778,0.536527639687876,0.7238248139407268,8.25,7.5,6.0,,Technology,,-0.012860138120214068,bear,0.036631482698819835,0.825,0.55,0.67,0.475,0.37,0.0
PFE,2022-09-08,2022-09-21,37.726635368389985,36.734702780337,-0.0263,13,📉 바닥반등,★★★★★ (6.5),0.512,Healthcare,트레일링(-6.4%),63.91962546554645,-63.4,0,,-0.0085,-0.0154,-0.0379,38.608616808457576,32.41484013359394,-0.11402024669854138,0.24153988697815268,0.022424197956569157,-0.4036354408832346,-0.7767326041467284,-0.15978425654706882,0.3086774965745674,0.00610700317193924,-0.07332252430279185,-0.029036051505924462,-0.0023407317885684982,0.8049229003229647,3,0.6660773252345693,-0.4991387729139651,-0.060196319253067815,-0.45709502388811485,0.571842950658556,0.6660773252345693,6.5,3.0,6.0,,Healthcare,,-0.03724659227117553,bear,-0.05829212411033594,0.65,0.65,0.642,0.4,0.17,0.0
NOW,2022-09-19,2022-09-23,84.55999755859375,76.58599853515625,-0.0943,4,📉 바닥반등,★★★★★ (6.0),0.6098,Technology,손절(-8.5%),26.382121834322753,-210.37,0,,-0.0139,0.0477,-0.0581,39.432734121581866,15.173850605359437,-0.18150095145808032,0.12600682100462335,0.04030699663871008,2.521292467624994,-1.4314577166903117,-0.11037149041195608,0.046808188764537705,-0.09410030585427775,-0.13031040385458958,-0.018113982071164946,-0.08658476194861608,0.8583399185775961,3,0.715266506231605,-0.5334063942003596,-0.6224811719632661,-0.2935058095743971,0.4399753778480112,0.715266506231605,6.0,3.0,5.5,,Technology,,-0.04830939638248061,bear,-0.15489012233091085,0.6,0.95,0.618,0.55,0.11,0.0
DE,2022-09-21,2022-09-26,342.4119672006382,314.61419534979416,-0.0812,5,📉 바닥반등,★★★★★ (7.0),0.5585,Industrials,손절(-7.2%),6.85743685451112,-190.62,0,,0.0427,0.09,0.1695,45.62199937030078,20.310388581174028,-2.723998136450678,0.15150263456073781,0.026933900157249675,0.17172437265611387,-1.7862872970114632,-0.009037252164345177,0.4498754506191815,-0.021222283309085155,-0.038010114659741134,0.021024293739694583,-0.004540121324927136,0.9002375774337364,2,0.5258293617863096,-0.1183213073647786,-0.24663937818290355,-0.29194387720828685,0.32080249367620517,0.5258293617863096,7.0,7.0,8.0,,Industrials,,0.014273571919152517,bear,-0.003459360282881285,0.7,0.55,0.605,0.47,0.46,0.0
ADI,2022-09-29,2022-10-11,134.63052169181188,131.57805572736956,-0.0227,12,📉 바닥반등,★★★★★ (7.0),0.5479,Technology,트레일링(-7.2%),15.516348261153233,-47.36,0,,0.0103,0.048,0.0815,38.15979867688828,31.96298238653902,-0.2744712894825998,0.24569940724687248,0.029563685492214695,0.041324191225664116,-0.2089978383174956,0.021083665948924184,0.0843302419570152,-0.02600367367669354,-0.05336218566829609,-0.03518095968355804,-0.02606924062409092,0.9715492768997083,2,0.09213902482453765,-0.33169959071291844,-0.22330288875603616,0.010669171799327908,0.09455245096234927,0.6723536465925126,7.0,5.0,6.0,,Technology,,0.042604850496633706,bear,-0.08949309895411295,0.7,0.7,0.619,0.4,0.27,0.0
COST,2022-09-30,2022-10-17,459.8653578987295,441.67780924875416,-0.0395,17,📉 바닥반등,★★★★★ (6.0),0.5087,Consumer Defensive,트레일링(-6.5%),4.542577572479219,-82.62,0,,0.0765,0.0883,0.106,36.41250244058737,26.521712063427998,-2.5270101551281936,0.1833303659633608,0.028039351968133615,-0.4349283996337442,-1.557898330391977,-0.022892068564124846,0.33245576336686505,-0.01681147376651626,-0.08258954086652703,-0.021771260862675744,0.012742461565809571,1.1492068783143767,2,-0.04623910118547017,-0.40406153465937417,-0.27118486896453653,-0.3498374392832823,-0.4600354563548549,0.7483017709799922,6.0,3.0,8.0,,Consumer Defensive,,-0.03474583181584615,bear,-0.05251218009407466,0.6,0.7,0.532,0.4,0.21,0.0
CMG,2022-10-27,2022-11-03,29.803800582885742,28.074600219726562,-0.058,7,📉 바닥반등,★★★★★ (6.5),0.5018,Consumer Cyclical,트레일링(-6.4%),67.31878724578692,-116.41,0,,0.0479,0.0642,0.1433,39.984009110458324,18.603916486332313,0.0830119143080838,0.09292700692157133,0.034303417308953504,3.6374796579658626,0.16680129068228405,-0.11900409844348094,0.41278319423560894,-0.033512139847000966,-0.05781314071377153,-0.008354732445030455,0.01453891485816061,1.0464442516184431,4,-0.12779297887219776,-0.3049022388337683,-0.07902160897967465,0.011531558735866143,-0.15358908311407632,0.7149710697182515,6.5,4.0,5.5,,Consumer Cyclical,,-0.05234836037330294,bear,-0.03653098892772842,0.65,0.95,0.605,0.3,0.16,0.05
DVN,2022-11-03,2022-11-10,58.26213887899327,59.098407666761155,0.0144,7,📈 모멘텀,★★★★★ (7.5),0.5513,Energy,트레일링(-7.3%),32.43869990986078,27.13,0,,0.0356,-0.0029,-0.1114,42.50886810260163,27.728714485187485,-0.24094745073064416,0.09514380399788985,0.052051335131400485,4.212297279173334,-2.205849470888913,-0.10468285282075641,0.7592794139111619,-0.12324479895369889,-0.048532583484212743,0.049405516082138605,0.15778102859511803,1.0843095292963678,3,0.1359024924371766,0.12504321658979245,0.4030787958091639,-0.31011864439078995,-0.27385973284044435,0.6471816872771161,6.25,7.5,6.0,,Energy,,-0.15108311639718974,bear,0.13284035016025014,0.75,0.65,0.558,0.425,0.37,0.0
NKE,2022-10-12,2022-11-11,82.64758171645082,94.20884147514693,0.1399,30,📉 바닥반등,★★★★★ (6.0),0.4813,Consumer Cyclical,"시간익절(29일,+13.1%)",24.702609487059146,285.59,0,,0.0509,0.0464,0.1207,36.0380541031625,27.926964694406365,-0.3957671023531182,0.24819919427350626,0.04178130798984879,-0.012276277993738368,-0.8135350434547999,-0.10429130467590778,0.05252025306608187,-0.0073330439156905625,-0.16770711422393736,-0.06977797027405722,-0.1435468961061891,1.4117888023531704,2,-0.1177413897173481,-0.8025807610899343,-0.4259858562162775,-0.365788952896203,-0.8792900376738806,0.7104864877763308,6.0,1.0,6.0,,Consumer Cyclical,,-0.04825318612270227,bear,-0.25668329631359027,0.6,0.65,0.443,0.4,0.17,0.0
CRWD,2022-11-11,2022-11-18,136.75,146.5050048828125,0.0713,7,📉 바닥반등,★★★★★ (6.0),0.4532,Technology,트레일링(-6.1%),15.518390247318086,151.38,0,,-0.0482,-0.1923,-0.2622,39.06476990355331,26.726347594294833,-2.451961983996804,0.26355386942558506,0.06442375082041517,1.146373041476557,-1.2514232714551825,-0.21713939923903222,0.08274666516660528,-0.04076877214885544,-0.11035393789733094,-0.0802757994623265,-0.12095666710363867,1.1052991123951228,3,-0.5799865187304859,-0.7037011858525759,-0.6052381304359808,-0.4442249545480337,-0.33725947517123045,0.6381672617126333,6.0,2.5,6.0,,Technology,,-0.2170394755113715,bear,-0.24972776337593025,0.6,0.7,0.487,0.25,0.17,0.0
CI,2022-11-14,2022-12-08,287.52502739912654,313.91502174205596,0.0918,24,📈 모멘텀,★★★★★ (11.0),0.6032,Healthcare,"시간익절(23일,+8.8%)",7.3807135521977,194.78,0,,-0.0059,-0.0004,-0.0911,44.531919208735125,38.83653711245863,-1.2849409577285344,0.3118490717184411,0.03133987030111276,3.8693594355939602,-0.8216367378004471,0.03129926959154165,0.8282351699239888,-0.056840536572855926,0.028852201976537817,0.04010467465808055,0.10927100756916522,1.3147386821501539,3,0.2521381962476262,0.31807517173516064,0.4345516393646388,0.13109056344395356,-0.7814674774334662,0.44230820350424727,6.25,11.0,6.0,,Healthcare,,-0.05741891295832828,bear,0.11769359378456312,1.0,0.5,0.577,0.55,0.37,0.0
WFC,2022-12-05,2022-12-08,42.04722124589405,39.296208041253884,-0.0654,3,📉 바닥반등,★★★★★ (7.5),0.695,Financial Services,손절(-7.1%),0.0,0.0,0,,-0.0314,-0.0475,-0.0075,47.536897967078154,19.919795745838847,-0.17024993093413077,0.07802058766863304,0.024520729314312546,2.1970968359621295,-0.5574319696518609,0.04907442288521014,0.42818190135252054,-0.031618941877524676,0.008783362095297287,0.026559199525160306,0.014472305634016875,0.7954023298483891,3,0.15422786682201822,0.17629574138831805,0.08124830480910802,0.15803030729813405,0.5928130300340502,0.48855695309528613,7.5,6.5,6.0,,Financial Services,,-0.052062340918910786,neutral,0.02608132882545559,0.75,0.75,0.697,0.7,0.52,0.0
DLTR,2022-12-14,2022-12-19,145.07000732421875,142.64999389648438,-0.0167,5,📉 바닥반등,★★★★★ (6.5),0.4241,Consumer Defensive,교체→WFC,7.985512987643001,-19.33,0,,-0.0034,-0.0149,0.0011,40.43973518032258,26.77978731318252,-1.1413729826797547,0.27483218778104684,0.030658001196427066,-0.41899547551586513,-1.014277300554182,0.15290336982542058,0.3830719913517581,-0.0036528967721702887,-0.1212158203125,-0.009365870510914436,0.014475107215603225,1.019741904818359,2,-0.1787492156054585,-0.3432781518703665,-0.1284049108206293,0.047585278103122526,-0.065711522718408,0.59566839148752,6.5,3.0,6.0,,Consumer Defensive,,-0.14321449534071506,neutral,-0.027059272819644938,0.65,0.35,0.591,0.25,0.27,0.0
MCD,2022-11-30,2022-12-20,250.1483982579825,247.64338382991977,-0.01,20,📈 모멘텀,★★★★★ (8.5),0.5764,Consumer Cyclical,"장기보유(19일,-1.4%)",9.088692371365907,-22.77,0,,-0.0068,-0.0178,0.0062,55.03474019627585,27.84260049327288,-1.0322038565260607,0.27362045572660826,0.015461030564960268,-0.3641633603692268,-0.023958577282772668,-0.07039231487960389,0.8811745147307771,-0.011328593495538719,-0.004584452205639078,0.027786989631493432,0.04265238514692935,0.8506746163042563,2,0.1307202889472492,0.16422168948509747,0.20206567909230183,-0.1881569309166339,0.4603468190134461,0.10907466256717838,6.5,8.5,6.0,,Consumer Cyclical,,-0.02719352096250461,bear,0.07413603691001151,0.85,0.55,0.559,0.45,0.52,0.0
WFC,2022-12-19,2023-01-27,38.03571113447326,42.14843135840979,0.1081,39,📉 바닥반등,★★★★★ (8.5),0.6602,Financial Services,"시간익절(38일,+10.8%)",60.40617456656902,248.43,0,,0.0453,0.0437,0.0277,28.59504056338396,26.79698550685027,-0.4449243693897834,0.12353006009139177,0.027446976542189857,1.352776383562066,-2.144622789309587,-0.06569763770207354,0.20229070397474938,-0.03082361399779432,-0.10437040094861616,-0.012156047204935185,-0.0028291076599998074,0.9014573236333938,3,-0.40500669627827424,-0.40500669627827424,-0.1605736887546581,-0.35465759164221844,0.31715036040835043,0.8724206448469388,8.5,5.0,5.5,,Financial Services,,-0.03675806013437753,bear,-0.07547178274873274,0.85,0.95,0.659,0.45,0.26,0.0
BLK,2022-12-20,2023-02-02,639.2359201727653,706.6749132139727,0.1055,44,📉 바닥반등,★★★★★ (7.5),0.4858,Financial Services,"시간익절(43일,+10.4%)",3.521007600489539,237.45,0,,-0.0627,-0.0666,-0.0899,46.69604526224546,17.311224939770117,-4.956627899145905,0.02438401060467371,0.02763329609279446,-0.4857494458236258,1.086278934686469,0.31027410415186596,0.4464978195002927,-0.023631228367111623,-0.03242554564520961,0.031689178719660926,0.004463990420567457,0.9012174491561169,3,0.13621645616170014,0.13621645616170014,-0.19961470329414788,0.4970113776272485,0.31786933412776003,0.5329706742272707,7.5,7.0,6.0,,Financial Services,,-0.0024844147255863105,bear,0.018361102205752,0.75,0.5,0.68,0.42,0.37,0.05
